video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3097,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450600,8613,3466,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450600,8613,3466,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3097,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450600,8613,3466,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3097,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450600,8613,3467,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450700,8613,3467,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450700,8613,3467,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450900,8621,3468,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3097,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414400,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,631,898,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1615,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,450900,8622,3468,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8307,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65200,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5993,1789,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8808,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3097,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414500,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,632,899,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1617,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,452000,8645,3474,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8308,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65100,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5994,1790,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8809,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3098,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414500,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,632,899,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335300,1617,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,452000,8647,3474,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8308,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65100,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5994,1790,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8809,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7375009247924374826,2024-05-31T00:02:35,25,US,2200000,19400,2565,12400000,Carry You Home IS FINALLY OUT NOW!!,False,,alexwaarren,Alex Warren,,,,,,True,,,
7373502234430098730,2024-05-26T22:34:36,45,US,835600,2386,863,7000000,My fiance told me to do this,False,,alexwaarren,Alex Warren,,,,,,True,,,
7372321368727211307,2024-05-23T18:12:15,26,US,45800,242,98,2200000,my life is way better with this JBL speaker from @verizon hahaha #TeamVerizon #ad,True,,alexwaarren,Alex Warren,,,,,,True,,,
7360069441796918574,2024-04-20T17:48:49,46,US,3200000,24800,3098,22300000,She just wanted me to drown ,False,,alexwaarren,Alex Warren,,,,,,True,,,
7351898945687244074,2024-03-29T17:23:14,25,US,414500,10800,2498,4300000,Save You A Seat is out now EVERYWHERE,False,,alexwaarren,Alex Warren,,,,,,True,,,
7299693926821235999,2023-11-10T00:00:57,16,US,274200,632,899,4500000,This song would have never came out without you. THANK YOU. I LOVE YOU.,False,,alexwaarren,Alex Warren,,,,,,True,,,
7161498127206223146,2022-11-02T15:10:33,23,US,335400,1617,1165,8300000,I love u Lew Lew,False,,alexwaarren,Alex Warren,,,,,,True,,,
7412361434673188126,2024-09-08T15:48:13,16,US,453000,8671,3484,2300000,PRE SAVE my debut album now🥹,False,,alexwaarren,Alex Warren,,,,,,True,,,
7384184176230124846,2024-06-24T17:26:02,48,US,4700000,126400,8309,28800000,I couldnt wait for him to finish that sentence,True,,alexwaarren,Alex Warren,,,,,,True,,,
7383821263069924654,2024-06-23T17:57:46,85,US,11600000,850300,65100,73100000,I promise to find you in every lifetime,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383454779520929066,2024-06-22T18:15:37,31,US,2200000,5994,1790,19200000,Get ready with me to get married,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383389709080349995,2024-06-22T14:03:06,34,US,2700000,34000,2469,21100000,She blocked me on everything so lmk how good she looks BAHAHA,False,,alexwaarren,Alex Warren,,,,,,True,,,
7383184557710839082,2024-06-22T00:47:03,9,US,3300000,8809,1916,21200000,I cant believe its officially happening,False,,alexwaarren,Alex Warren,,,,,,True,,,
7380114666560752942,2024-06-13T18:14:14,22,US,808800,2685,596,6600000,My face is messed up before my wedding,False,,alexwaarren,Alex Warren,,,,,,True,,,
7377159349686357291,2024-06-05T19:06:05,38,US,2000000,14500,1564,12300000,Should i make this a series? Lol ,False,,alexwaarren,Alex Warren,,,,,,True,,,
